65.9991746327098,66.0017465969985
67.0195239943016,67.0211671576701
71.0144144105694,71.0172153412967
71.0144144105694,71.0172153412967
72.018342067008,72.0207578712611
72.018342067008,72.0207578712611
73.0302216447123,73.0327906635711
74.0250052428694,74.028066556494
74.0254694421879,74.0282943932672
74.0254694421879,74.0282943932672
74.0339971530849,74.0362589101278
76.0408573516822,76.0424209262036
83.014460479604,83.0169729062639
85.0300349770499,85.0331586027525
85.0300349770499,85.0331586027525
87.0089235133406,87.0123669840877
87.0092214531517,87.0125798196487
87.0092594040611,87.0125798196487
88.0409124732941,88.0441602925374
88.0818511932719,88.0847445830789
88.9883128141016,88.9917553743339
88.988573599451,88.9919961496325
89.0247906994686,89.028264632248
89.0249328753996,89.0284584293247
89.0442482602487,89.0474965191369
90.0284582339361,90.0314448381005
90.0452403518188,90.0483818315626
91.0485538088669,91.052129588624
92.0344240729043,92.0378469410721
92.9960787735219,92.9996315036723
93.009665185191,93.0132766253734
96.9605245776451,96.9634902847465
98.9727725000673,98.9760434977862
99.0071963631793,99.0107356140162
99.0083143461108,99.0117522041356
100.934069793559,100.9379686616
-Inf,Inf
101.024723619706,101.028626993103
102.028058724055,102.03197048439
102.046458062451,102.049199870767
104.035968652288,104.038335846942
104.080042157987,104.0821285885
105.038598287025,105.042263576663
105.039053759172,105.042263576663
106.040397281409,106.044119850181
106.995616931792,106.999278813891
107.03507740153,107.039222343509
109.006340639309,109.00712523771
109.006340639309,109.00712523771
109.006340639309,109.00712523771
109.006340639309,109.00712523771
109.006340639309,109.00712523771
111.008712330422,111.01304876823
111.008803993602,111.01304876823
111.008821562489,111.01304876823
112.012293145154,112.016612268963
112.937325104154,112.939185324342
113.024625568746,113.028881098216
114.010154045695,114.014246564246
114.028074823078,114.031883913553
114.056228103957,114.060503330702
115.003609400496,115.007887296842
115.003969150376,115.008291308794
115.003984253543,115.008536058145
116.007874778388,116.011713313936
116.930386305909,116.932447166697
116.930386305909,116.932447166697
117.019563191601,117.024178945701
-Inf,Inf
118.041180945542,118.045224289215
118.943320324191,118.945358950499
119.035065345212,119.037579508584
120.038275935604,120.042935867579
122.967989780181,122.972394833237
122.969577980233,122.974380882832
123.048846738699,123.052738379374
125.024269084243,125.028810100451
126.018319080896,126.022226467184
126.952372021905,126.953750325126
126.971227283192,126.975405628582
128.032767578052,128.037858780713
129.01904995439,129.024138509265
129.01904995439,129.024138509265
129.019205861606,129.024971031295
130.994369961577,130.997163878986
131.034815057204,131.039987455908
132.037652624429,132.040645351276
133.015339091295,133.019079703702
133.015339091295,133.019079703702
133.015339091295,133.019079703702
133.015339091295,133.019539849712
134.001097051369,134.004388976152
-Inf,Inf
134.022299308379,134.022299308379
134.022299308379,134.022299308379
135.018938447327,135.023668965374
136.020706470591,136.02619886634
136.997014705885,137.002249458253
139.001307715556,139.006753490409
143.035174270545,143.040127220655
144.027298278692,144.033047013904
144.038168730697,144.043603612077
145.016106690782,145.016888871735
147.029454303437,147.035201998533
149.045119814113,149.050907642626
149.055156689987,149.060834787058
149.996411170567,149.997712887941
149.996411170567,149.997712887941
149.996411170567,149.997712887941
149.996411170567,149.997712887941
-Inf,Inf
151.016579700794,151.017966013016
151.016579700794,151.017966013016
151.016579700794,151.017966013016
157.123074505795,157.128398574477
158.04506861861,158.05118294128
-Inf,Inf
158.938412653344,158.944596897516
160.940106694286,160.940106694286
161.044893693754,161.050997304413
-Inf,Inf
162.048467316075,162.05431296827
163.049241853417,163.055937405805
164.97783741874,164.983985984953
165.018765150708,165.0252133285
166.010374707015,166.01637013463
166.024042170892,166.030375894816
166.024748209676,166.03083979567
166.061472889421,166.066767991911
166.957273840304,166.963282307674
167.065206197815,167.071476813402
168.999453447949,169.005683330085
169.014607648316,169.021310784612
170.043497726777,170.049187702496
170.990371480593,170.996726641487
170.997206860338,171.002455553613
172.021939281178,172.028718849998
-Inf,Inf
176.948705133954,176.95563507733
177.088018291961,177.093987506409
178.08967366273,178.095434826315
-Inf,Inf
179.055382294002,179.059223826439
179.948034489641,179.948034489641
180.058889346336,180.065269862133
180.945568910779,180.945568910779
181.060400374093,181.06701384777
184.015071745709,184.021115953306
184.027254972031,184.034534628002
184.071990790882,184.076942024797
184.975490557065,184.982862846835
185.028668830609,185.034697528774
185.07622927939,185.082790775535
